base_origin,feature,r_mean,r_std,is_significant,n_permutations
syn_LEA_1,sparrow_scaled_rg,0.030720766974698343,0.3248791358940642,0.0,100
syn_LEA_1,sparrow_scaled_re,0.02714773570110192,0.2597472257074989,0.0,100
syn_LEA_1,sparrow_prefactor,-0.021663300209028468,0.24111050859960093,0.0,100
syn_LEA_1,sparrow_scaling_exponent,0.01864866525175375,0.2547748862076706,0.0,100
syn_LEA_1,sparrow_asphericity,0.020254348376891235,0.26709945058979645,0.0,100
syn_LEA_1,mpipi_epsilon_self,-0.003911583030014235,0.11175533592079208,0.0,100
syn_LEA_1,calvados_epsilon_self,-0.014940157331393087,0.11408383189888392,0.0,100
syn_LEA_1,avg_helix_prob,0.0006927554108012762,0.10496877080673996,0.0,100
syn_LEA_1,avg_beta_prob,0.019013198839444842,0.10107083786482607,0.0,100
syn_LEA_1,avg_coil_prob,-0.00400354180829715,0.12003417169634191,0.0,100
syn_LEA_1,avg_mito_targeting,-0.014557573780345669,0.29560952201815527,0.0,100
syn_LEA_1,avg_nes,0.00602178231156317,0.09274016002315863,0.0,100
syn_LEA_1,avg_nis,-0.0011947687820219022,0.09700185436831489,0.0,100
At2g46140_tile7,nardini_Frac A_raw,-0.009954031022145097,0.13660599299755807,0.0,100
At2g46140_tile7,nardini_Frac C_raw,0.003898652463089689,0.18431701967179273,0.0,100
At2g46140_tile7,nardini_Frac D_raw,0.010337550121040618,0.12969585890762875,0.0,100
At2g46140_tile7,nardini_Frac E_raw,-0.0052765822682695595,0.1395410583806786,0.0,100
At2g46140_tile7,nardini_Frac F_raw,0.01849071082583799,0.14047275202406767,0.0,100
At2g46140_tile7,nardini_Frac G_raw,0.009357384954545795,0.17627621244654323,0.0,100
At2g46140_tile7,nardini_Frac H_raw,0.004941300438748706,0.35474191560987195,0.0,100
At2g46140_tile7,nardini_Frac I_raw,0.025786076693945774,0.13554793801335138,0.0,100
At2g46140_tile7,nardini_Frac K_raw,-0.011451586436445853,0.12967683691948814,0.0,100
At2g46140_tile7,nardini_Frac L_raw,0.029424168447225424,0.13184152292343815,0.0,100
At2g46140_tile7,nardini_Frac M_raw,0.01110103944561424,0.12972879423152295,0.0,100
At2g46140_tile7,nardini_Frac N_raw,-0.050470536391642756,0.19501518887767835,0.0,100
At2g46140_tile7,nardini_Frac P_raw,0.03326085058785854,0.19263549946801675,0.0,100
At2g46140_tile7,nardini_Frac Q_raw,0.0050044715904183825,0.12716578332778514,0.0,100
At2g46140_tile7,nardini_Frac R_raw,0.021556381237433836,0.11557714236298622,0.0,100
At2g46140_tile7,nardini_Frac S_raw,-0.007795509536021472,0.13240904094228417,0.0,100
At2g46140_tile7,nardini_Frac T_raw,0.029963041921714915,0.1307522518261955,0.0,100
At2g46140_tile7,nardini_Frac V_raw,-0.009376006829511315,0.12779352736983293,0.0,100
At2g46140_tile7,nardini_Frac W_raw,0.005896750254342879,0.12893356632267583,0.0,100
At2g46140_tile7,nardini_Frac Y_raw,0.01281881262630844,0.11842733794599347,0.0,100
At2g46140_tile7,nardini_Frac K+R_raw,0.01733390952139755,0.20926748880084792,0.0,100
At2g46140_tile7,nardini_Frac D+E_raw,0.018947298063943685,0.20456307432002818,0.0,100
At2g46140_tile7,nardini_Frac Polar_raw,-0.0005303213289056847,0.1780003230618157,0.0,100
At2g46140_tile7,nardini_Frac Aliphatic_raw,-0.014839839157192112,0.18135720820740245,0.0,100
At2g46140_tile7,nardini_Frac Aromatic_raw,0.007299395119554286,0.1904670829277031,0.0,100
At2g46140_tile7,nardini_R/K Ratio_raw,0.007908856149914463,0.08944371882988851,0.0,100
At2g46140_tile7,nardini_E/D Ratio_raw,-0.00230037596820002,0.09517281659531486,0.0,100
At2g46140_tile7,nardini_Frac Chain Expanding_raw,0.035098960950865406,0.16730906418765307,0.0,100
At2g46140_tile7,nardini_FCR_raw,0.03431704808756888,0.24871216985775227,0.0,100
At2g46140_tile7,nardini_NCPR_raw,-0.0051719239562486715,0.08974455299733446,0.0,100
At2g46140_tile7,nardini_Hydrophobicity_raw,0.0008967965828008634,0.25630244987914086,0.0,100
At2g46140_tile7,nardini_Disorder Promoting_raw,-0.0003502954400853453,0.1432056448191826,0.0,100
At2g46140_tile7,nardini_Iso point_raw,0.010732559772427675,0.22080075410312397,0.0,100
At2g46140_tile7,nardini_PPII_raw,0.016180512467316818,0.3322864045278317,0.0,100
At2g46140_tile7,nardini_A Patch_raw,-0.039178928635782616,0.1871570794817112,0.0,100
At2g46140_tile7,nardini_D Patch_raw,0.0026068533725093247,0.20742433172581798,0.0,100
At2g46140_tile7,nardini_I Patch_raw,-0.02111516450211566,0.28634163708513943,0.0,100
At2g46140_tile7,nardini_K Patch_raw,-0.031067498607654197,0.3869431391392315,0.0,100
At2g46140_tile7,nardini_L Patch_raw,0.0029978684310374083,0.4276286499998221,0.0,100
At2g46140_tile7,nardini_S Patch_raw,-0.048935573566463136,0.308560757777971,0.0,100
At2g46140_tile7,nardini_T Patch_raw,-0.05656351753738049,0.28999172091568365,0.0,100
At2g46140_tile7,nardini_V Patch_raw,0.009761041200921824,0.09900895664499952,0.0,100
At2g46140_tile7,nardini_Frac A_zscore,-0.006094565443308323,0.09440431310436069,0.0,100
At2g46140_tile7,nardini_Frac C_zscore,-0.052784426937281664,0.27848666830270336,0.0,100
At2g46140_tile7,nardini_Frac D_zscore,0.0053912384201145625,0.1353823673184833,0.0,100
At2g46140_tile7,nardini_Frac E_zscore,0.00018344956194426027,0.09999141855375165,0.0,100
At2g46140_tile7,nardini_Frac F_zscore,0.011772822289855702,0.16952516443333682,0.0,100
At2g46140_tile7,nardini_Frac G_zscore,0.002742064038976475,0.1760851873998486,0.0,100
At2g46140_tile7,nardini_Frac I_zscore,0.015559495724076656,0.1689416503607356,0.0,100
At2g46140_tile7,nardini_Frac K_zscore,-0.012697710622445839,0.0952991748388673,0.0,100
At2g46140_tile7,nardini_Frac L_zscore,0.043785927874202796,0.16586695889191982,0.0,100
At2g46140_tile7,nardini_Frac M_zscore,0.012590218049546086,0.1310898540160477,0.0,100
At2g46140_tile7,nardini_Frac P_zscore,0.026710361607881147,0.18151040048057115,0.0,100
At2g46140_tile7,nardini_Frac Q_zscore,-0.013595845400852737,0.1065520888676212,0.0,100
At2g46140_tile7,nardini_Frac R_zscore,-0.016365263336314908,0.11710494501248982,0.0,100
At2g46140_tile7,nardini_Frac S_zscore,-0.012591349396661913,0.08877990381565967,0.0,100
At2g46140_tile7,nardini_Frac T_zscore,0.003875011566503369,0.18552398763073152,0.0,100
At2g46140_tile7,nardini_Frac V_zscore,-0.005026178343702016,0.142580977186306,0.0,100
At2g46140_tile7,nardini_Frac W_zscore,-0.017465270606762232,0.3117807658607091,0.0,100
At2g46140_tile7,nardini_Frac Y_zscore,0.012828608749496378,0.22786594666709484,0.0,100
At2g46140_tile7,nardini_Frac K+R_zscore,-0.001961010891706622,0.09701620129761739,0.0,100
At2g46140_tile7,nardini_Frac D+E_zscore,0.0032878059633386927,0.09259045956895384,0.0,100
At2g46140_tile7,nardini_Frac Polar_zscore,-0.002523411284708664,0.10274999563668034,0.0,100
At2g46140_tile7,nardini_Frac Aliphatic_zscore,-0.017080891201970073,0.17797175971661333,0.0,100
At2g46140_tile7,nardini_Frac Aromatic_zscore,0.006933171558990886,0.22224391977628227,0.0,100
At2g46140_tile7,nardini_R/K Ratio_zscore,0.011453644976050647,0.09152777660074582,0.0,100
At2g46140_tile7,nardini_E/D Ratio_zscore,0.0012700514797034867,0.09518984136559733,0.0,100
At2g46140_tile7,nardini_Frac Chain Expanding_zscore,0.020252348489127745,0.0905265653810813,0.0,100
At2g46140_tile7,nardini_FCR_zscore,0.003482730241761451,0.0959123842198817,0.0,100
At2g46140_tile7,nardini_NCPR_zscore,-0.0007992129450062292,0.09277052951010509,0.0,100
At2g46140_tile7,nardini_Hydrophobicity_zscore,0.0021800290041228245,0.25444565360481286,0.0,100
At2g46140_tile7,nardini_Disorder Promoting_zscore,0.008348931789272358,0.09492316258823927,0.0,100
At2g46140_tile7,nardini_Iso point_zscore,-0.006744644553203512,0.09103813376400406,0.0,100
At2g46140_tile7,nardini_PPII_zscore,-0.0007372969637168432,0.08564277771116095,0.0,100
At2g46140_tile7,nardini_V Patch_zscore,-0.05685343075855162,0.298089601647788,0.0,100
At2g46140_tile7,cider_kappa,0.0038440838412267973,0.12344659331394704,0.0,100
At2g46140_tile7,cider_omega,-0.009867624436170879,0.11839480579564118,0.0,100
At2g46140_tile7,cider_delta,-0.0007764778836899586,0.11969196435897797,0.0,100
At2g46140_tile7,cider_mean_net_charge,0.01574567729159498,0.22195536160010265,0.0,100
At2g46140_tile7,cider_fraction_neutral,-0.04364493864525356,0.2552764589304599,0.0,100
At2g46140_tile7,sparrow_SCD,0.005047013377686816,0.0902037347257285,0.0,100
At2g46140_tile7,sparrow_SHD,0.003122520029207707,0.18481483592405082,0.0,100
At2g46140_tile7,sparrow_complexity,0.007162079909612854,0.18072932429029973,0.0,100
At2g46140_tile7,sparrow_scaled_rg,-0.011124749238111657,0.3844043570619865,0.0,100
At2g46140_tile7,sparrow_scaled_re,0.0022135930261212044,0.2935590821288782,0.0,100
At2g46140_tile7,sparrow_prefactor,0.015087943784323503,0.18225773982222634,0.0,100
At2g46140_tile7,sparrow_scaling_exponent,-0.015785980852691128,0.328674634417022,0.0,100
At2g46140_tile7,mpipi_epsilon_self,-0.0032902387800668783,0.09693460343431316,0.0,100
At2g46140_tile7,calvados_epsilon_self,-0.0038166343985815473,0.08964974906477621,0.0,100
At2g46140_tile7,avg_helix_prob,0.00690309147617698,0.0931526112000325,0.0,100
At2g46140_tile7,avg_beta_prob,0.009655529905973759,0.11185996371954855,0.0,100
At2g46140_tile7,avg_coil_prob,-5.6850225319719296e-05,0.10601091997267943,0.0,100
At2g46140_tile7,avg_mito_targeting,-0.01144126072987593,0.09731330394338036,0.0,100
At2g46140_tile7,avg_nes,0.01632879769178362,0.09101489738557615,0.0,100
At2g46140_tile7,avg_nis,-0.0032206074927490715,0.09568171403363053,0.0,100
TgL_8x,nardini_Frac A_raw,-0.0019040412910140648,0.09070637950582136,0.0,100
TgL_8x,nardini_Frac C_raw,0.01216263859140116,0.18285822225533982,0.0,100
TgL_8x,nardini_Frac D_raw,-0.012549665123742297,0.08098551635602506,0.0,100
TgL_8x,nardini_Frac E_raw,0.0030272097711711134,0.08937307903679001,0.0,100
TgL_8x,nardini_Frac F_raw,-0.0109654145872172,0.13028220783145095,0.0,100
TgL_8x,nardini_Frac G_raw,0.007991031862846627,0.12142287230408114,0.0,100
TgL_8x,nardini_Frac H_raw,0.002622469752982467,0.17355081244961046,0.0,100
TgL_8x,nardini_Frac I_raw,-0.011039662707001416,0.1396390119115653,0.0,100
TgL_8x,nardini_Frac K_raw,0.005420291741871954,0.10048220463109175,0.0,100
TgL_8x,nardini_Frac L_raw,0.01336927954317079,0.08502305295909415,0.0,100
TgL_8x,nardini_Frac M_raw,-0.008559908841814961,0.09359365242070156,0.0,100
TgL_8x,nardini_Frac N_raw,0.007461969564521531,0.08672434459233035,0.0,100
TgL_8x,nardini_Frac P_raw,0.009463333274301673,0.13118801088416684,0.0,100
TgL_8x,nardini_Frac Q_raw,-0.00043369064659575825,0.09327281706525133,0.0,100
TgL_8x,nardini_Frac R_raw,-0.0012623141096993412,0.11431385140193488,0.0,100
TgL_8x,nardini_Frac S_raw,-0.0106797407204744,0.1087569231758554,0.0,100
TgL_8x,nardini_Frac T_raw,0.0023026142341618667,0.0926309198385402,0.0,100
TgL_8x,nardini_Frac V_raw,0.01013848373624708,0.1013394047335718,0.0,100
TgL_8x,nardini_Frac W_raw,0.004583838669126605,0.0951008998352134,0.0,100
TgL_8x,nardini_Frac Y_raw,0.005761466422032591,0.15177396765455184,0.0,100
TgL_8x,nardini_Frac K+R_raw,0.004172442672100688,0.12067628790769665,0.0,100
TgL_8x,nardini_Frac D+E_raw,-0.024695413634252362,0.11567676904947392,0.0,100
TgL_8x,nardini_Frac Polar_raw,0.0035552544950118187,0.09948074874669177,0.0,100
TgL_8x,nardini_Frac Aliphatic_raw,-0.0039167998687489915,0.1241341710268274,0.0,100
TgL_8x,nardini_Frac Aromatic_raw,0.015829766465528673,0.12813494065917835,0.0,100
TgL_8x,nardini_R/K Ratio_raw,-0.00500951435977813,0.06939461130577115,0.0,100
TgL_8x,nardini_E/D Ratio_raw,-0.007170771210428464,0.06155004623092867,0.0,100
TgL_8x,nardini_Frac Chain Expanding_raw,-0.005372926345454824,0.0935373084067049,0.0,100
TgL_8x,nardini_FCR_raw,-0.015742061920420145,0.13526541930246175,0.0,100
TgL_8x,nardini_NCPR_raw,0.01796482794319845,0.13707628466561486,0.0,100
TgL_8x,nardini_Hydrophobicity_raw,0.0052022935623305235,0.21123884540379748,0.0,100
TgL_8x,nardini_Disorder Promoting_raw,-0.009512828434179199,0.09967886516488168,0.0,100
TgL_8x,nardini_Iso point_raw,0.013280960210977718,0.11804649326056157,0.0,100
TgL_8x,nardini_PPII_raw,0.0035297174412984374,0.12475604085798504,0.0,100
TgL_8x,nardini_A Patch_raw,-0.006150312622618483,0.12316507358229369,0.0,100
TgL_8x,nardini_D Patch_raw,0.004859518312302482,0.22718042307287947,0.0,100
TgL_8x,nardini_G Patch_raw,0.015672681501081427,0.28254127115787764,0.0,100
TgL_8x,nardini_K Patch_raw,0.0016079694899986865,0.1328617272454735,0.0,100
TgL_8x,nardini_N Patch_raw,0.058802837421254084,0.39722184880925177,0.0,100
TgL_8x,nardini_P Patch_raw,-0.005504893678059972,0.28009542530840703,0.0,100
TgL_8x,nardini_Q Patch_raw,0.02981343551705813,0.2732181960203427,0.0,100
TgL_8x,nardini_S Patch_raw,0.02258722275191226,0.19659789068089162,0.0,100
TgL_8x,nardini_T Patch_raw,0.0008959829171461709,0.3709822695358757,0.0,100
TgL_8x,nardini_Frac A_zscore,-0.0015052705577318836,0.08747227913415846,0.0,100
TgL_8x,nardini_Frac D_zscore,-0.00246440918846057,0.0841649987970183,0.0,100
TgL_8x,nardini_Frac G_zscore,0.007853181271175147,0.12234822722922425,0.0,100
TgL_8x,nardini_Frac K_zscore,0.014648856971089717,0.10114340442360648,0.0,100
TgL_8x,nardini_Frac L_zscore,0.01240924364841859,0.10770216422247698,0.0,100
TgL_8x,nardini_Frac M_zscore,-0.005486550842045314,0.06704247948066819,0.0,100
TgL_8x,nardini_Frac N_zscore,0.0131451819700013,0.1071346209773443,0.0,100
TgL_8x,nardini_Frac Q_zscore,-0.0030985435098390855,0.10771367124461033,0.0,100
TgL_8x,nardini_Frac S_zscore,-0.010197241369453049,0.06977300606180907,0.0,100
TgL_8x,nardini_Frac W_zscore,0.010721435360774854,0.11663394192875154,0.0,100
TgL_8x,nardini_Frac K+R_zscore,0.021529030010177676,0.12636874217917257,0.0,100
TgL_8x,nardini_Frac D+E_zscore,-0.0013506888857295796,0.059810014685343214,0.0,100
TgL_8x,nardini_Frac Polar_zscore,-0.0020524123610782485,0.05937206486310546,0.0,100
TgL_8x,nardini_Frac Aliphatic_zscore,0.00473581210642295,0.1129210219653765,0.0,100
TgL_8x,nardini_Frac Aromatic_zscore,-0.02172410044419329,0.15577627864197496,0.0,100
TgL_8x,nardini_R/K Ratio_zscore,-0.008330344082561366,0.06972199805139756,0.0,100
TgL_8x,nardini_E/D Ratio_zscore,-0.007974265297782817,0.06228876322734082,0.0,100
TgL_8x,nardini_Frac Chain Expanding_zscore,-0.0033553581964179844,0.0647242175585335,0.0,100
TgL_8x,nardini_FCR_zscore,0.003046859292323311,0.05846984677308189,0.0,100
TgL_8x,nardini_NCPR_zscore,0.022643523925598003,0.14705077683188925,0.0,100
TgL_8x,nardini_Hydrophobicity_zscore,-0.011019981249354754,0.08158900522588179,0.0,100
TgL_8x,nardini_Disorder Promoting_zscore,-0.016173856401324856,0.06724335227277557,0.0,100
TgL_8x,nardini_Iso point_zscore,0.008669066951369162,0.10315744113499005,0.0,100
TgL_8x,nardini_PPII_zscore,-0.0016343940477141175,0.06297445268939396,0.0,100
TgL_8x,cider_kappa,0.008444263969857792,0.07557359469306658,0.0,100
TgL_8x,cider_omega,0.0001682407465806322,0.06946237300891868,0.0,100
TgL_8x,cider_delta,0.006769609641991756,0.07635096541183814,0.0,100
TgL_8x,cider_mean_net_charge,-0.00286614587292626,0.15532789066743571,0.0,100
TgL_8x,cider_fraction_neutral,0.025646892250954383,0.15255210556015655,0.0,100
TgL_8x,sparrow_SCD,-0.0024602242258162294,0.08041641419005394,0.0,100
TgL_8x,sparrow_SHD,0.009461956648422268,0.14889662753609587,0.0,100
TgL_8x,sparrow_complexity,-0.03640220186720952,0.16854723895932572,0.0,100
TgL_8x,sparrow_scaled_rg,-0.024371297091201463,0.10210136659533431,0.0,100
TgL_8x,sparrow_scaled_re,-0.018051799376539442,0.09429812373345892,0.0,100
TgL_8x,sparrow_prefactor,0.01280217788739501,0.11920446188553097,0.0,100
TgL_8x,sparrow_scaling_exponent,-0.02697870243302197,0.10487184457175446,0.0,100
TgL_8x,sparrow_asphericity,-0.019619634548193318,0.10103105607553539,0.0,100
TgL_8x,mpipi_epsilon_self,-0.006008030917211174,0.07085344195410928,0.0,100
TgL_8x,calvados_epsilon_self,-0.01299616418083876,0.0712533845807402,0.0,100
TgL_8x,avg_helix_prob,0.006096674771189689,0.07461684111814204,0.0,100
TgL_8x,avg_beta_prob,0.00438469197481982,0.07029681792117252,0.0,100
TgL_8x,avg_coil_prob,-0.009061025880015972,0.07084950947344809,0.0,100
TgL_8x,avg_mito_targeting,0.012688856595788165,0.2182207201540421,0.0,100
TgL_8x,avg_nes,-0.013240627485589511,0.06113927858775664,0.0,100
TgL_8x,avg_nis,0.004530009951478936,0.05635035664505442,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac A_raw,0.020758603771298206,0.10548679642616818,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac C_raw,0.017413331173332137,0.41944791540390597,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac D_raw,0.004795259826795482,0.09139873262007138,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac E_raw,-0.003986573036965048,0.09763125097314293,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac F_raw,0.025747519874547074,0.1449519929132985,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac G_raw,0.03189015697301352,0.14130372419485002,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac H_raw,0.007094135478119636,0.31195872859291257,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac I_raw,-0.015345465441550974,0.19336670397915418,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac K_raw,-0.02618934693651308,0.08010464580065015,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac L_raw,-0.004178538677793998,0.09299507798669258,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac M_raw,0.0026426181337900405,0.12041624046974418,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac N_raw,0.02573097973128813,0.0857933525081616,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac P_raw,0.02185359975086403,0.13394709873926688,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Q_raw,0.03261574178689945,0.09015393081834769,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac R_raw,0.01342780131748441,0.08075367764861481,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac S_raw,-0.02468445067522848,0.10944537356527348,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac T_raw,0.006753513288595558,0.10518062255538013,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac V_raw,-0.02094533938730328,0.09918504138332679,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac W_raw,0.03873611398424276,0.34523155315149867,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Y_raw,-0.01310332228286158,0.10716135145598098,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac K+R_raw,-0.018631822691373087,0.14359813914936007,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac D+E_raw,0.010884245054142351,0.12951729455595584,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Polar_raw,0.012616625278599483,0.11569997019414364,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Aliphatic_raw,-0.01535018613689046,0.15021916548594808,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Aromatic_raw,-0.019465383714484676,0.15147514419971816,0.0,100
