base_origin,feature,r_mean,r_std,r_full,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_pooled_se,p_adj,bootstrap_p_adj
syn_LEA_1,nardini_Frac Polar_raw,-0.28560514419877403,0.13597348441034304,-0.290623422938736,-0.523928342236351,0.3649351317476305,0.061881846226145426,0.04,42,0.14811576402090706,0.218368399771843,0.16955974842767296
syn_LEA_1,nardini_Frac Aliphatic_raw,0.2632509521215493,0.15285930796042752,0.2761562233825731,0.3354099624341355,0.5205695557256004,0.11389115464520819,0.106,34,0.1462473008723995,0.32215423166016377,0.30662660944206005
syn_LEA_1,nardini_Frac Aromatic_raw,0.0016513956298916952,0.2403716176827547,0.005370216135410547,-3.0395013641891446,5.200381033078156,0.9825922772689564,0.938,19,0.1869810510055318,0.9970985339511585,0.9652091603053435
syn_LEA_1,nardini_R/K Ratio_raw,-0.2670895324921993,0.09344463366285573,-0.26670616827467486,-0.22142605545026534,0.11746929802499034,0.004125431737051626,0.004,114,0.13662954560382684,0.03159705671332722,0.029955555555555555
syn_LEA_1,nardini_E/D Ratio_raw,-0.10978171851176367,0.13012576454868258,-0.10091662134155494,-0.27304222771479786,0.23591269389379235,0.43129772022463686,0.406,63,0.14408461041059095,0.6796870356865254,0.6690802919708029
syn_LEA_1,nardini_Frac Chain Expanding_raw,0.12618341054037008,0.16953628782877422,0.1329217905818218,0.5372838484133176,0.4711115601103823,0.4683102898171474,0.416,32,0.16088873974063508,0.7107317670358936,0.6723836930455636
syn_LEA_1,nardini_FCR_raw,0.23209080365911516,0.282098483844737,0.23152990282835612,0.22717018174829373,0.3318881337386402,0.37124355779718476,0.416,17,0.12291367178892643,0.6366874248226527,0.6723836930455636
syn_LEA_1,nardini_NCPR_raw,0.1795088582508178,0.24023049161700344,0.18727497639035864,0.4093921965144514,0.47002797972684773,0.39218542531930445,0.462,23,0.15023781686946872,0.6443316170357636,0.7140091324200913
syn_LEA_1,nardini_Hydrophobicity_raw,-0.4255578200504939,0.2551197733403461,-0.4685314685314686,-0.4364420546344058,0.2822620812066742,0.12445479118883397,0.132,12,0.19598542342042322,0.3381619527498664,0.3502677165354331
syn_LEA_1,nardini_Disorder Promoting_raw,0.5280065062097221,0.1124944724020988,0.5383542933919024,1.1532172360766515,0.33444710091517643,0.00011375519566174441,0.001,46,0.12210169642921329,0.0019387089249208913,0.009768115942028987
syn_LEA_1,nardini_Iso point_raw,0.1763311720992896,0.17204634126787663,0.1823080283626833,0.010408415970843328,0.02582855479091512,0.3349328020161262,0.28,30,0.16552712555581323,0.6021852943644636,0.5486046511627908
syn_LEA_1,nardini_PPII_raw,-0.06484313791870415,0.41957037526590285,-0.006060606060606061,-0.40229901175935756,10.706363971053628,0.9867429111949892,0.858,10,0.09504825858525998,0.9970985339511585,0.9327290322580645
syn_LEA_1,nardini_A Patch_raw,0.613216648553409,0.08243202369571838,0.634666899925839,1.0456337722395688,0.18545407992607332,5.546454628612618e-05,0.001,34,0.12061049885697565,0.001132821339298456,0.009768115942028987
syn_LEA_1,nardini_E Patch_raw,0.1845266749487847,0.2871368383731674,0.1946945538762894,1.09694333069719,1.2649337880034137,0.5047784571827589,0.536,14,0.1043242953127171,0.744465383241093,0.7802678185745141
syn_LEA_1,nardini_I Patch_raw,0.35238932356953523,0.38361359178333293,0.44136741475237473,3.907875614030873,4.978371317378277,0.3809392104771887,0.24072216649949849,6,0.18321884908682642,0.6378166296284187,0.49465469579470117
syn_LEA_1,nardini_K Patch_raw,0.30630021015005615,0.18738666573356463,0.3110853528761789,1.173163555043504,0.7915174354032636,0.11423569935723907,0.124,27,0.14353208293349112,0.32215423166016377,0.334304
syn_LEA_1,nardini_Q Patch_raw,0.15450820779640276,0.5254012423913131,0.11595420713048968,0.6032541642974452,3.3379633486281164,0.826848213385815,0.7374749498997996,6,0.11240343206224383,0.9280124865198979,0.8923844097530789
syn_LEA_1,cider_kappa,-0.26480583051486833,0.12172561583437021,-0.27204667005050953,-0.14743058710869275,0.13684772719103727,0.0406393055639776,0.048,57,0.138147051783134,0.16304102351262442,0.18700578034682083
syn_LEA_1,cider_omega,0.0951198611160075,0.1159426730641691,0.0962803733930344,0.05819575207829172,0.23626791799754446,0.38952856411493875,0.408,82,0.136525703863643,0.6419125970989454,0.6690802919708029
syn_LEA_1,cider_delta,-0.1629745407996283,0.1226481251836906,-0.1689988719494075,-0.5809556782598502,0.6951144325092823,0.18547901696360738,0.17,63,0.13394598483764267,0.4299506937568691,0.4106810035842294
syn_LEA_1,cider_mean_net_charge,-0.05227410569291358,0.2448166458078866,-0.06025749355330584,0.06069439097996681,0.6161345052997016,0.7899491500488938,0.848,22,0.15325028669073906,0.9097008629541932,0.9278441558441558
syn_LEA_1,cider_fraction_neutral,-0.22218802185725273,0.27208775757540504,-0.23152990282835612,-0.22589130074574534,0.3260543113935632,0.37124355779718476,0.41,17,0.12291367178892643,0.6366874248226527,0.6707281553398058
syn_LEA_1,sparrow_SCD,0.2093043022139181,0.08331054990912078,0.21127840563363276,0.0001600197311842536,0.010688990281650752,0.024038587369601287,0.008,114,0.13662954560382684,0.11443802945623067,0.04771681415929204
syn_LEA_1,sparrow_SHD,-0.4807344140755431,0.3139657423247447,-0.5,-0.38901385916453257,0.43390604199885474,0.11730680301423815,0.15,11,0.1476284968709326,0.32806964826388596,0.38587786259541984
syn_LEA_1,sparrow_complexity,-0.5197507156059082,0.14475024733087594,-0.5325123152709358,-1.6107548691495754,0.31158282663311987,0.002941745513326283,0.008,29,0.0985744385195457,0.023604005666451364,0.04771681415929204
syn_LEA_1,sparrow_scaled_rg,-0.7888297562355076,0.16918453417550255,-0.8333333333333333,-0.04798439970950385,0.012598081066071767,0.00526569102916175,0.006,9,0.1136580972636026,0.036969539100573115,0.03964705882352941
syn_LEA_1,sparrow_scaled_re,-0.7424125089196285,0.14927013602441142,-0.7714285714285714,-0.01309915129159409,0.003432520577536612,0.0012326572868001852,0.001,14,0.11412827689447384,0.01298142205161445,0.009768115942028987
syn_LEA_1,sparrow_prefactor,0.732663005840821,0.0959052687904266,0.7749999999999999,0.08025591860819165,0.05548695273793137,0.0006896453939514363,0.001,15,0.15647755011751072,0.00802031611407838,0.009768115942028987
syn_LEA_1,sparrow_scaling_exponent,-0.5727856060488075,0.2485372374270617,-0.6043956043956044,-1.4420458882398082,0.6375534288917021,0.02867270567140696,0.06,13,0.10690231632204868,0.12970069545321,0.2143970480643827
syn_LEA_1,sparrow_asphericity,-0.5241685875981409,0.2754571009844193,-0.5314685314685316,-2.2486767099243736,0.5877111302868443,0.07536233505348364,0.092,12,0.07796845291393696,0.2477766528099901,0.28185454545454547
syn_LEA_1,mpipi_epsilon_self,0.31429197303614753,0.09866745624721714,0.3176401502495722,0.01269958110570513,0.01359942503450813,0.003237348506769033,0.001,84,0.14309015649797296,0.025670269336027392,0.009768115942028987
syn_LEA_1,calvados_epsilon_self,0.2867818965319925,0.09747591756494517,0.29117804651415163,0.01654155471583717,0.004796799819858537,0.003999237260186429,0.008,96,0.13211588828766804,0.03105460336053882,0.04771681415929204
syn_LEA_1,avg_helix_prob,-0.047341888556511086,0.09820394797636191,-0.047916234708687534,-0.12336467563936113,0.24240036451573188,0.6273948909702678,0.642,105,0.13239878919902812,0.8415934007970179,0.8484470588235294
syn_LEA_1,avg_beta_prob,-0.25597945396334765,0.08981858942751243,-0.26066901288140226,-0.3913254356993657,0.46055238032733964,0.005505353978716918,0.004,112,0.13604044873449173,0.03825369671809488,0.029955555555555555
syn_LEA_1,avg_coil_prob,0.12041269471969238,0.11407394298540811,0.12467569224963441,0.25415674633478186,0.23390370731283952,0.2527292822327698,0.278,86,0.1292551104369285,0.5054585644655396,0.5462740524781342
syn_LEA_1,avg_mito_targeting,0.03561027411812226,0.3611217766847139,0.048632443494405174,-0.05352133392239451,0.7548232799435738,0.8938677821006586,0.968,10,0.13657279179706708,0.9562966430727682,0.9792645739910314
syn_LEA_1,avg_nes,-0.11477210133331718,0.08930873244403761,-0.11815474441113659,-1.0281644660054747,1.0304796918338854,0.2254749583548997,0.198,107,0.13145997143514487,0.47490663103500746,0.4478255033557047
syn_LEA_1,avg_nis,0.21754404120939236,0.08599929781626293,0.22328048655482285,0.597267799375278,0.6207486438950452,0.01796072161855849,0.012,112,0.13624894651873384,0.09536661613501783,0.0674
At2g46140_tile7,nardini_Frac A_raw,0.6096554980320322,0.0868993043974413,0.6151351088424613,2.288385435498326,0.21429665492901087,1.2202049909667673e-06,0.001,52,0.13846228441883895,5.874415456511437e-05,0.009768115942028987
At2g46140_tile7,nardini_Frac C_raw,-0.4192548596831366,0.1547907987390802,-0.4285121779502089,-0.9615117433045852,0.95862371282123,0.016166779694608398,0.014,31,0.1102940920274549,0.08858869523712244,0.07609677419354839
At2g46140_tile7,nardini_Frac D_raw,-0.16866454309112583,0.12765190930026366,-0.17409521988494547,-3.382018029353518,1.9076647401912459,0.19525575857834165,0.198,57,0.14440044578968123,0.4431056608814891,0.4478255033557047
At2g46140_tile7,nardini_Frac E_raw,0.15110063384692823,0.12996349204816499,0.15214108533764958,2.060272254289289,3.1022098589992524,0.26298133175511557,0.25,56,0.14604823352363608,0.5093374069050227,0.5075301204819277
At2g46140_tile7,nardini_Frac F_raw,-0.6390141631925347,0.09666011839342102,-0.6488240497134938,-11.650437105184231,1.7857424263353503,6.115941922516457e-07,0.001,48,0.1415987055635103,4.122144855776091e-05,0.009768115942028987
At2g46140_tile7,nardini_Frac G_raw,-0.5392212440995461,0.1295388164747399,-0.5525817588301712,-10.551636575670281,3.4667912068470965,0.0007020751494519649,0.001,34,0.12371511205059811,0.00802031611407838,0.009768115942028987
At2g46140_tile7,nardini_Frac H_raw,-0.08341169537643121,0.4830902475740265,-0.14471361022898727,-3.6582991234453304,7.354516307212794,0.7102883907159302,0.716,9,0.18419913439180163,0.8865451395232166,0.8823272727272727
At2g46140_tile7,nardini_Frac I_raw,-0.6409287619008873,0.0758398328854841,-0.6497445472691876,-5.138289078968706,1.9040483782536812,3.418901864575884e-08,0.001,58,0.13740388916554008,3.2919140810344945e-06,0.009768115942028987
At2g46140_tile7,nardini_Frac K_raw,0.12641855487333523,0.14525180526802856,0.13313143513674144,1.2842945542887794,3.3507921658532895,0.3235172567921403,0.372,57,0.14436075020127986,0.586223658969944,0.6383476070528967
At2g46140_tile7,nardini_Frac L_raw,-0.5694733280837527,0.0966031216560858,-0.5728680284290321,-11.027922047582216,2.0491993508348956,4.864257209497174e-06,0.001,55,0.13734430312982163,0.0001425438851826563,0.009768115942028987
At2g46140_tile7,nardini_Frac M_raw,-0.647981353364768,0.08688592942488663,-0.6528834353784806,-9.978147802133806,1.7339592449686714,4.947394374908418e-08,0.001,56,0.13170172275194672,4.168179760860342e-06,0.009768115942028987
At2g46140_tile7,nardini_Frac N_raw,0.17785984969226962,0.18943288610087963,0.1831161843098378,5.422111103542318,3.9123327080011867,0.3605909022528865,0.35,27,0.18249815483563617,0.6280058607711769,0.6191601049868766
At2g46140_tile7,nardini_Frac P_raw,-0.6999134036647806,0.07956628878489942,-0.7119762568939354,-13.209404505861457,2.5754153396514425,1.4814858541736624e-05,0.001,29,0.12586763919559701,0.0004160506107137702,0.009768115942028987
At2g46140_tile7,nardini_Frac Q_raw,-0.44125536678137756,0.11300099610575685,-0.4487976251088939,-7.717742473302428,2.456531474434179,0.0003224172615398946,0.001,60,0.13972348805482024,0.004434882332201816,0.009768115942028987
At2g46140_tile7,nardini_Frac R_raw,-0.48856613974912944,0.10089840839504521,-0.4944831932659417,-8.291859410546547,1.8260254387243033,7.968525762846063e-05,0.001,58,0.14216077391393683,0.001534510389759499,0.009768115942028987
At2g46140_tile7,nardini_Frac S_raw,0.7225110384074758,0.04962367448904487,0.733477681629073,8.907539663400458,0.985832463547749,6.227075716419476e-10,0.001,52,0.14032682922415013,1.124640876862481e-07,0.009768115942028987
At2g46140_tile7,nardini_Frac T_raw,-0.7241113264104129,0.06443656028754265,-0.7329534797845746,-7.515756281026172,1.091085391551424,9.641583829816237e-10,0.001,51,0.1400283948699629,1.299685500259229e-07,0.009768115942028987
At2g46140_tile7,nardini_Frac V_raw,0.18697831290089031,0.14440086276073136,0.18750100814629847,5.774481442845617,2.550977677996259,0.174564724355507,0.208,54,0.142390139769743,0.41574778874774454,0.4565806451612903
At2g46140_tile7,nardini_Frac W_raw,-0.2919528979759203,0.11427226192284749,-0.3026913422699671,-10.122724132222425,5.766242317075805,0.0345142105089692,0.014,49,0.14296692079948636,0.14630552127701407,0.07609677419354839
At2g46140_tile7,nardini_Frac Y_raw,-0.3257498928362421,0.10694437882574215,-0.3309837497172332,-14.492948023156798,3.503994785566661,0.01271482435502543,0.008,56,0.13448334486872066,0.07387751392488914,0.04771681415929204
At2g46140_tile7,nardini_Frac K+R_raw,-0.22832745165917848,0.247641868146269,-0.2500731433422577,-1.9826800718164308,1.6905254945685573,0.26167970288557785,0.374,22,0.1475377294508395,0.5093374069050227,0.6383476070528967
At2g46140_tile7,nardini_Frac D+E_raw,0.0629765335438739,0.21933605231541484,0.0689962910377373,-0.7847363755282215,1.5247778035422417,0.7487037031032979,0.764,24,0.12782956936042958,0.8980065097686813,0.9002377622377623
At2g46140_tile7,nardini_Frac Polar_raw,-0.43290042578563187,0.14779330551032965,-0.4371159303976904,-2.220180363807912,0.7097645426827137,0.004797585430371305,0.004,40,0.12207283293540971,0.034399708298619776,0.029955555555555555
At2g46140_tile7,nardini_Frac Aliphatic_raw,0.6041521780640139,0.11074513264383327,0.6199886349310646,2.0814489714837494,0.2727238020170178,9.203506582425831e-05,0.001,34,0.12433649670271972,0.0017186097453431237,0.009768115942028987
At2g46140_tile7,nardini_Frac Aromatic_raw,-0.6084705420756563,0.10257438201368424,-0.6249537489395883,-10.604484375721002,1.9324880267232516,0.0001709361466793514,0.001,31,0.12811071681208308,0.0026184309741337005,0.009768115942028987
At2g46140_tile7,nardini_R/K Ratio_raw,-0.3093361959813717,0.09336950760865761,-0.3080285800553836,-0.5728732670529636,0.12838922324131538,0.0006544489634058981,0.002,119,0.14202363021429934,0.007876760738135273,0.016641975308641976
At2g46140_tile7,nardini_E/D Ratio_raw,0.08087316623303914,0.09804853099318804,0.0796075909422712,0.26346489946100327,0.13288159011394474,0.38944911568673934,0.392,119,0.14202363021429934,0.6419125970989454,0.6556029776674938
At2g46140_tile7,nardini_Frac Chain Expanding_raw,-0.460583500872644,0.1835529677747501,-0.4519942746722497,-3.538644982109464,1.0995525303944158,0.008273375730211582,0.018,33,0.13455492246399747,0.05211453497348229,0.0905373134328358
At2g46140_tile7,nardini_FCR_raw,-0.05756953714585034,0.27668067833224275,-0.055706402743662335,-1.1792267580249947,1.5908491658932986,0.8436831655700817,0.82,15,0.18460579277745706,0.9303334591839726,0.9096797385620914
At2g46140_tile7,nardini_NCPR_raw,-0.010663980702824344,0.07652475115980018,-0.01247204777527294,-0.9710160959027211,0.9358581262358087,0.8929098660793172,0.92,119,0.14202363021429934,0.9562966430727682,0.9613643410852714
At2g46140_tile7,nardini_Hydrophobicity_raw,0.07767149290016326,0.31003769761531735,0.09010989010989012,0.05812708919205619,0.08640012800410686,0.7593388378159541,0.754,14,0.16031522397911857,0.9001812519279343,0.8955079086115993
At2g46140_tile7,nardini_Disorder Promoting_raw,0.5487112454099946,0.12357527678856615,0.5557277951864422,2.4545581288272302,0.6486041008603336,3.3953654354226686e-05,0.002,49,0.14479084895701805,0.0007191517772064591,0.016641975308641976
At2g46140_tile7,nardini_Iso point_raw,-0.04817301547575374,0.2645732305695329,-0.04569252899454617,-0.00445996571266885,0.024467038261806538,0.8440857859814629,0.814,21,0.15058867114795624,0.9303334591839726,0.9096797385620914
At2g46140_tile7,nardini_PPII_raw,-0.2193449989013773,0.34698993145447266,-0.217575126276488,-4.264959141518027,7.725309744052549,0.5738746583219767,0.52,9,0.17265333049850254,0.8024720325913117,0.7685964912280702
At2g46140_tile7,nardini_A Patch_raw,0.7260640543355014,0.09065754871676349,0.7499507442388135,1.8498555197853535,0.16620796489289255,1.1936718340920708e-06,0.001,31,0.11931557079224801,5.874415456511437e-05,0.009768115942028987
At2g46140_tile7,nardini_D Patch_raw,-0.10983453005111642,0.20822486566781637,-0.10804822294021194,-1.4061494534423473,2.8233265476297933,0.5916521323300026,0.594,27,0.14664996575617112,0.8168077158120001,0.8140891122932019
At2g46140_tile7,nardini_I Patch_raw,0.020646764956527428,0.3894796264911702,0.02827013970960878,0.03582819893312511,1.8558892588487277,0.930503034736568,0.948,12,0.12978058071777906,0.9671293139826543,0.9710516717325228
At2g46140_tile7,nardini_K Patch_raw,0.10293730714573221,0.4970643138361034,0.14285714285714288,0.9873817050800862,9.75969798815248,0.7871720116618075,0.78,6,0.1108609153878624,0.9084827668836614,0.9048537005163512
At2g46140_tile7,nardini_L Patch_raw,0.24565346659512674,0.4792617437130435,0.26482044885142486,10.137325862558027,19.122425732550376,0.6120552385657049,0.47342026078234706,6,0.21406305168267703,0.8283639172555926,0.7235493328056732
At2g46140_tile7,nardini_S Patch_raw,-0.006433323247319116,0.4077562899126366,0.0,0.7594588215388305,3.920562137985699,1.0,0.938,10,0.11822166803811356,1.0,0.9652091603053435
At2g46140_tile7,nardini_T Patch_raw,0.5318893027407996,0.17660728532019787,0.5545996740704843,4.207942921324931,2.399277172243177,0.03190103791304674,0.022,15,0.1507999253235796,0.14145591811443095,0.10667625899280575
At2g46140_tile7,nardini_V Patch_raw,-0.10056617191150967,0.09016119623924564,-0.1018451131556214,-2.391410630336615,1.862285729564423,0.2988833594044315,0.278,106,0.1428521618914774,0.5595760673294079,0.5462740524781342
At2g46140_tile7,cider_kappa,0.11651602450640287,0.13083841978921673,0.12013420405378987,-0.18296976061196366,0.41837249746837485,0.3823114515873608,0.362,55,0.14475947522454016,0.6378166296284187,0.6353854166666666
At2g46140_tile7,cider_omega,0.16120943524944392,0.12252893591729758,0.16366806957481106,0.6156609158457604,0.4677058928100835,0.1726213164420791,0.192,71,0.1503548420160674,0.41574778874774454,0.4416655290102389
At2g46140_tile7,cider_delta,0.06274524315340022,0.13386237812683188,0.06177944684983621,0.01485611544008242,3.0519891859159554,0.6420545384650215,0.646,59,0.14111955280533064,0.8518597616642214,0.8520626223091976
At2g46140_tile7,cider_mean_net_charge,-0.20669441659411736,0.2420713772459755,-0.21685547785254516,-2.6722836409502126,1.7653883888782989,0.3450633200074694,0.408,21,0.15185588524501437,0.605658014804777,0.6690802919708029
At2g46140_tile7,cider_fraction_neutral,0.005039564390529079,0.30878913215479437,-0.0066447179244218816,1.219014281160903,1.6303677525132794,0.9820138645064644,0.974,14,0.1813709784280995,0.9970985339511585,0.9798149253731343
At2g46140_tile7,sparrow_SCD,-0.14950180495392704,0.07973416269127749,-0.15043356549533904,-0.04550023159226227,0.01751091185158352,0.10246437733014084,0.062,119,0.14202363021429934,0.30191797252491287,0.2165181347150259
At2g46140_tile7,sparrow_SHD,0.4881272883363415,0.1699555805673817,0.5030769230769231,0.9874850578115657,0.41019318854292514,0.01036660151118429,0.018,25,0.130964560378833,0.06252491486547591,0.0905373134328358
At2g46140_tile7,sparrow_complexity,-0.40990135177695475,0.17186564259940013,-0.4206896551724138,-2.4768775850861746,0.5993422936598122,0.02061839888314145,0.034,30,0.10359484862165678,0.10468746922422299,0.15076315789473685
At2g46140_tile7,sparrow_scaled_rg,-0.7013966701988713,0.3846505491569539,-0.7714285714285715,-0.04810050902070428,0.4127935602647715,0.07239650145772594,0.144,6,0.20260677480661685,0.24156060387379844,0.3747335907335907
At2g46140_tile7,sparrow_scaled_re,-0.2504645910493408,0.30269994316646215,-0.29090909090909095,-0.015922378095767888,0.01672592586252484,0.38545696969136556,0.44,11,0.15030398095675193,0.6398965457437941,0.699433962264151
At2g46140_tile7,sparrow_prefactor,-0.6923123459576105,0.08448884290734797,-0.7196581196581195,-0.3973718636960945,0.09995564841689143,3.414370455579628e-05,0.001,26,0.12437036767487493,0.0007191517772064591,0.009768115942028987
At2g46140_tile7,sparrow_scaling_exponent,-0.5617858609106932,0.31750656799942145,-0.5952380952380953,-2.993974986027211,3.33689602153025,0.11952980613879259,0.162,8,0.1791919349517658,0.33012304164412076,0.4044
At2g46140_tile7,mpipi_epsilon_self,0.3447406415641056,0.09748447198661915,0.3454081459817749,0.04828815911933008,0.01649307394238732,0.0015876784760648402,0.001,81,0.14369633078432986,0.01597157153533884,0.009768115942028987
At2g46140_tile7,calvados_epsilon_self,0.29289070123562105,0.09487375712189805,0.29527500269116846,0.02401478490213171,0.005232922622207252,0.001060218326628739,0.004,120,0.14150509628638136,0.011342653208694764,0.029955555555555555
At2g46140_tile7,avg_helix_prob,-0.04849891674987319,0.10652360737875342,-0.054379600981542736,0.0029245143987705617,0.500571536811398,0.5835074620495628,0.676,104,0.13977176218652662,0.8125703087219118,0.8645616698292221
At2g46140_tile7,avg_beta_prob,-0.3128308283982676,0.08771367534003213,-0.31381761027778726,-1.8837482343165883,0.4368104916288124,0.0007532836329801211,0.001,112,0.14460694838218285,0.008461886143810026,0.009768115942028987
At2g46140_tile7,avg_coil_prob,0.22335224758509234,0.10742776154957667,0.223805408075071,1.0130071719955873,0.4225508364501409,0.03396367616379734,0.046,90,0.14310658341023275,0.14630552127701407,0.18565269461077843
At2g46140_tile7,avg_mito_targeting,0.034423911344253925,0.09547950181648641,0.03715317542361691,-0.16740922151986914,0.7891201615546709,0.6895775108835751,0.728,118,0.14247721050130513,0.8736376735630256,0.8872911392405064
At2g46140_tile7,avg_nes,-0.02413877415164636,0.09893591782654165,-0.028608991397296293,-2.3376516522416897,2.4176111100709146,0.7688236677545551,0.804,108,0.14149980325991776,0.9042783414776457,0.9096797385620914
At2g46140_tile7,avg_nis,0.1398623524044111,0.09720348434188542,0.1428949060805964,-4.596633247945659,2.0787483240540428,0.1276420714582911,0.148,115,0.14382489033785198,0.3441230246515528,0.382191570881226
TgL_8x,nardini_Frac A_raw,0.0747216897697867,0.0990614525083195,0.07522493068152039,-0.08748969896575569,0.2895323932475045,0.4201916274060431,0.438,117,0.10351999520348888,0.6732389453421064,0.6979007092198583
TgL_8x,nardini_Frac C_raw,-0.1982231379450992,0.17336799653442608,-0.2007195889267028,-4.72220379505618,6.242930565945623,0.31543550957952493,0.272,27,0.12596128549956373,0.5793011810806534,0.5392
TgL_8x,nardini_Frac D_raw,0.029422953298631427,0.08057801474025915,0.028020189025316986,0.319642590215072,0.5036701209670451,0.742434246961926,0.716,140,0.1053060044145441,0.8980065097686813,0.8823272727272727
TgL_8x,nardini_Frac E_raw,0.06567472998427949,0.08869796887488697,0.06950527267334138,0.44002451482458865,1.0865527280086429,0.44492413924807905,0.448,123,0.10992833714098775,0.6947886323373185,0.7069930069930069
